it,SNR,mod,acc,f1
39,-8,8PSK,0.18452380952380953,0.09601873536299765
39,-8,GFSK,0.18452380952380953,0.03134796238244514
39,-8,CPFSK,0.18452380952380953,0.2843738722482858
39,-8,PAM4,0.18452380952380953,0.18982118294360387
39,-6,BPSK,0.30238095238095236,0.22363203806502777
39,-6,QAM16,0.30238095238095236,0.5554553651938684
39,-6,QPSK,0.30238095238095236,0.15896188158961883
39,-6,8PSK,0.30238095238095236,0.1083627797408716
39,-6,GFSK,0.30238095238095236,0.11799410029498525
39,-6,CPFSK,0.30238095238095236,0.3009158307893589
39,-6,PAM4,0.30238095238095236,0.5977482088024566
39,-4,BPSK,0.40285714285714286,0.3250825082508251
39,-4,QAM16,0.40285714285714286,0.6852756454989534
39,-4,QPSK,0.40285714285714286,0.22127659574468084
39,-4,8PSK,0.40285714285714286,0.10640870616686822
39,-4,GFSK,0.40285714285714286,0.322663252240717
39,-4,CPFSK,0.40285714285714286,0.2692078618225134
39,-4,PAM4,0.40285714285714286,0.7393658159319412
39,-2,BPSK,0.42738095238095236,0.43336199484092863
39,-2,QAM16,0.42738095238095236,0.5002423654871546
39,-2,QPSK,0.42738095238095236,0.220871327254306
39,-2,8PSK,0.42738095238095236,0.1298076923076923
39,-2,GFSK,0.42738095238095236,0.5237113402061855
39,-2,CPFSK,0.42738095238095236,0.19419419419419418
39,-2,PAM4,0.42738095238095236,0.7402597402597403
39,0,BPSK,0.45071428571428573,0.6193181818181819
39,0,QAM16,0.45071428571428573,0.3880825057295646
39,0,QPSK,0.45071428571428573,0.03193033381712627
39,0,8PSK,0.45071428571428573,0.050464807436918994
39,0,GFSK,0.45071428571428573,0.6053946053946054
39,0,CPFSK,0.45071428571428573,0.407258064516129
39,0,PAM4,0.45071428571428573,0.8102246320681642
39,2,BPSK,0.5778571428571428,0.7648148148148148
39,2,QAM16,0.5778571428571428,0.4907856450048496
39,2,QPSK,0.5778571428571428,0.2540792540792541
39,2,8PSK,0.5778571428571428,0.1518987341772152
39,2,GFSK,0.5778571428571428,0.7068965517241379
39,2,CPFSK,0.5778571428571428,0.6682242990654205
39,2,PAM4,0.5778571428571428,0.8894430590191188
39,4,BPSK,0.6952380952380952,0.815343443354148
39,4,QAM16,0.6952380952380952,0.6754098360655737
39,4,QPSK,0.6952380952380952,0.5363036303630363
39,4,8PSK,0.6952380952380952,0.3495145631067962
39,4,GFSK,0.6952380952380952,0.7299128751210068
39,4,CPFSK,0.6952380952380952,0.7672597864768683
39,4,PAM4,0.6952380952380952,0.9260832625318608
39,6,BPSK,0.7321428571428571,0.83704974271012
39,6,QAM16,0.7321428571428571,0.7533073929961089
39,6,QPSK,0.7321428571428571,0.6012793176972282
39,6,8PSK,0.7321428571428571,0.41980624327233584
39,6,GFSK,0.7321428571428571,0.7553488372093022
39,6,CPFSK,0.7321428571428571,0.7839999999999999
39,6,PAM4,0.7321428571428571,0.9286328460877042
39,8,BPSK,0.7438095238095238,0.8668941979522184
39,8,QAM16,0.7438095238095238,0.7887550200803213
39,8,QPSK,0.7438095238095238,0.6122724207687121
39,8,8PSK,0.7438095238095238,0.4058956916099773
39,8,GFSK,0.7438095238095238,0.7604355716878403
39,8,CPFSK,0.7438095238095238,0.7853403141361256
39,8,PAM4,0.7438095238095238,0.9296013570822731
39,10,BPSK,0.7457142857142857,0.8423817863397548
39,10,QAM16,0.7457142857142857,0.7936
39,10,QPSK,0.7457142857142857,0.6216931216931217
39,10,8PSK,0.7457142857142857,0.41638225255972694
39,10,GFSK,0.7457142857142857,0.7764705882352941
39,10,CPFSK,0.7457142857142857,0.7963936889556724
39,10,PAM4,0.7457142857142857,0.9195596951735816
39,12,BPSK,0.7347619047619047,0.8468776732249785
39,12,QAM16,0.7347619047619047,0.7960848287112562
39,12,QPSK,0.7347619047619047,0.5953488372093023
39,12,8PSK,0.7347619047619047,0.36363636363636365
39,12,GFSK,0.7347619047619047,0.7659192825112109
39,12,CPFSK,0.7347619047619047,0.780451127819549
39,12,PAM4,0.7347619047619047,0.9291736930860034
39,14,BPSK,0.731904761904762,0.8539325842696629
39,14,QAM16,0.731904761904762,0.798360655737705
39,14,QPSK,0.731904761904762,0.6048020765736535
39,14,8PSK,0.731904761904762,0.38283062645011606
39,14,GFSK,0.731904761904762,0.737037037037037
39,14,CPFSK,0.731904761904762,0.7621818181818182
39,14,PAM4,0.731904761904762,0.9270386266094421
39,16,BPSK,0.7347619047619047,0.8764805414551607
39,16,QAM16,0.7347619047619047,0.7979966611018364
39,16,QPSK,0.7347619047619047,0.6014540647719763
39,16,8PSK,0.7347619047619047,0.39007891770011277
39,16,GFSK,0.7347619047619047,0.7390134529147981
39,16,CPFSK,0.7347619047619047,0.762406015037594
39,16,PAM4,0.7347619047619047,0.9242553191489363
39,18,BPSK,0.7330952380952381,0.8544520547945205
39,18,QAM16,0.7330952380952381,0.7879282218597063
39,18,QPSK,0.7330952380952381,0.6131767775603392
39,18,8PSK,0.7330952380952381,0.3717647058823529
39,18,GFSK,0.7330952380952381,0.7367458866544789
39,18,CPFSK,0.7330952380952381,0.7719821162444113
39,18,PAM4,0.7330952380952381,0.923336141533277
40,-10,BPSK,0.14857142857142858,0.08782435129740519
40,-10,QAM16,0.14857142857142858,0.14541387024608504
40,-10,QPSK,0.14857142857142858,0.2434108527131783
40,-10,8PSK,0.14857142857142858,0.07908163265306123
40,-10,GFSK,0.14857142857142858,0.006578947368421052
40,-10,CPFSK,0.14857142857142858,0.0
40,-10,PAM4,0.14857142857142858,0.03508771929824562
40,-8,BPSK,0.1773809523809524,0.09399477806788512
40,-8,QAM16,0.1773809523809524,0.25466520307354557
40,-8,QPSK,0.1773809523809524,0.2721991701244813
40,-8,8PSK,0.1773809523809524,0.06701030927835051
40,-8,GFSK,0.1773809523809524,0.03497615262321145
40,-8,CPFSK,0.1773809523809524,0.00310077519379845
40,-8,PAM4,0.1773809523809524,0.13333333333333333
40,-6,BPSK,0.2919047619047619,0.19999999999999998
40,-6,QAM16,0.2919047619047619,0.5645438898450946
40,-6,QPSK,0.2919047619047619,0.30348913759052004
40,-6,8PSK,0.2919047619047619,0.07464607464607464
40,-6,GFSK,0.2919047619047619,0.13095238095238096
40,-6,CPFSK,0.2919047619047619,0.02157164869029276
40,-6,PAM4,0.2919047619047619,0.5328798185941043
40,-4,BPSK,0.4123809523809524,0.35547886108714405
40,-4,QAM16,0.4123809523809524,0.6610389610389611
40,-4,QPSK,0.4123809523809524,0.34213945430922477
40,-4,8PSK,0.4123809523809524,0.10880829015544043
40,-4,GFSK,0.4123809523809524,0.2916666666666667
40,-4,CPFSK,0.4123809523809524,0.06078147612156297
40,-4,PAM4,0.4123809523809524,0.7700258397932817
40,-2,BPSK,0.4278571428571429,0.5098712446351931
40,-2,QAM16,0.4278571428571429,0.45818505338078286
40,-2,QPSK,0.4278571428571429,0.2857142857142857
40,-2,8PSK,0.4278571428571429,0.07792207792207792
40,-2,GFSK,0.4278571428571429,0.4949608062709967
40,-2,CPFSK,0.4278571428571429,0.09418282548476453
40,-2,PAM4,0.4278571428571429,0.7907692307692309
40,0,BPSK,0.4645238095238095,0.6500920810313076
40,0,QAM16,0.4645238095238095,0.40459224069675376
40,0,QPSK,0.4645238095238095,0.04354136429608128
40,0,8PSK,0.4645238095238095,0.1276127612761276
40,0,GFSK,0.4645238095238095,0.5991735537190083
40,0,CPFSK,0.4645238095238095,0.4246861924686192
40,0,PAM4,0.4645238095238095,0.8230647709320694
40,2,BPSK,0.5969047619047619,0.7624209575429088
40,2,QAM16,0.5969047619047619,0.5256008359456636
40,2,QPSK,0.5969047619047619,0.19582245430809397
40,2,8PSK,0.5969047619047619,0.2921348314606742
40,2,GFSK,0.5969047619047619,0.7161410018552875
40,2,CPFSK,0.5969047619047619,0.6851265822784811
40,2,PAM4,0.5969047619047619,0.8844555278470491
40,4,BPSK,0.7030952380952381,0.8221830985915494
40,4,QAM16,0.7030952380952381,0.6986301369863014
40,4,QPSK,0.7030952380952381,0.4188376753507014
40,4,8PSK,0.7030952380952381,0.4937655860349127
40,4,GFSK,0.7030952380952381,0.7536231884057971
40,4,CPFSK,0.7030952380952381,0.7730711043872921
40,4,PAM4,0.7030952380952381,0.9226847918436704
40,6,BPSK,0.7392857142857143,0.8458298230834035
40,6,QAM16,0.7392857142857143,0.7621320604614161
40,6,QPSK,0.7392857142857143,0.4995523724261415
40,6,8PSK,0.7392857142857143,0.5652522017614092
40,6,GFSK,0.7392857142857143,0.7770034843205574
40,6,CPFSK,0.7392857142857143,0.79375
40,6,PAM4,0.7392857142857143,0.9259896729776248
40,8,BPSK,0.7547619047619047,0.8832913518052058
40,8,QAM16,0.7547619047619047,0.7967479674796747
40,8,QPSK,0.7547619047619047,0.5576271186440678
40,8,8PSK,0.7547619047619047,0.5569409808811305
40,8,GFSK,0.7547619047619047,0.7741935483870969
40,8,CPFSK,0.7547619047619047,0.7823293172690763
40,8,PAM4,0.7547619047619047,0.9326513213981245
40,10,BPSK,0.7490476190476191,0.8508098891730606
40,10,QAM16,0.7490476190476191,0.7941653160453809
40,10,QPSK,0.7490476190476191,0.5523964256701869
40,10,8PSK,0.7490476190476191,0.5567890691716482
40,10,GFSK,0.7490476190476191,0.7899581589958159
40,10,CPFSK,0.7490476190476191,0.7869387755102041
40,10,PAM4,0.7490476190476191,0.9171648163962426
40,12,BPSK,0.7433333333333333,0.8547439126784215
40,12,QAM16,0.7433333333333333,0.7967078189300411
40,12,QPSK,0.7433333333333333,0.5220949263502455
40,12,8PSK,0.7433333333333333,0.5296646603611349
40,12,GFSK,0.7433333333333333,0.7778709136630343
40,12,CPFSK,0.7433333333333333,0.776604386677498
40,12,PAM4,0.7433333333333333,0.9451476793248945
40,14,BPSK,0.753095238095238,0.8649107901444351
40,14,QAM16,0.753095238095238,0.7986688851913477
40,14,QPSK,0.753095238095238,0.5741324921135647
40,14,8PSK,0.753095238095238,0.5659722222222223
40,14,GFSK,0.753095238095238,0.7720773759461733
40,14,CPFSK,0.753095238095238,0.7764326069410815
40,14,PAM4,0.753095238095238,0.927536231884058
40,16,BPSK,0.7480952380952381,0.8837209302325582
40,16,QAM16,0.7480952380952381,0.8036912751677853
40,16,QPSK,0.7480952380952381,0.5498338870431894
40,16,8PSK,0.7480952380952381,0.5707154742096506
40,16,GFSK,0.7480952380952381,0.7555555555555555
40,16,CPFSK,0.7480952380952381,0.7502061005770816
40,16,PAM4,0.7480952380952381,0.9282051282051282
40,18,BPSK,0.7378571428571429,0.8609715242881072
40,18,QAM16,0.7378571428571429,0.7976782752902155
40,18,QPSK,0.7378571428571429,0.5420098846787479
40,18,8PSK,0.7378571428571429,0.5538720538720538
40,18,GFSK,0.7378571428571429,0.7458471760797342
40,18,CPFSK,0.7378571428571429,0.7422003284072248
40,18,PAM4,0.7378571428571429,0.9268707482993197
41,-10,BPSK,0.15261904761904763,0.14684756584197925
41,-10,QAM16,0.15261904761904763,0.1708253358925144
41,-10,QPSK,0.15261904761904763,0.21613155833985906
41,-10,8PSK,0.15261904761904763,0.13999999999999999
41,-10,GFSK,0.15261904761904763,0.11451398135818909
41,-10,CPFSK,0.15261904761904763,0.06504065040650407
41,-10,PAM4,0.15261904761904763,0.05740181268882175
41,-8,BPSK,0.19976190476190475,0.13812154696132597
41,-8,QAM16,0.19976190476190475,0.30642201834862387
41,-8,QPSK,0.19976190476190475,0.2660753880266075
41,-8,8PSK,0.19976190476190475,0.17723342939481268
41,-8,GFSK,0.19976190476190475,0.15809284818067754
41,-8,CPFSK,0.19976190476190475,0.0456490727532097
41,-8,PAM4,0.19976190476190475,0.1941747572815534
41,-6,BPSK,0.31785714285714284,0.22997946611909653
41,-6,QAM16,0.31785714285714284,0.5662033650329188
41,-6,QPSK,0.31785714285714284,0.2887882219705549
41,-6,8PSK,0.31785714285714284,0.2223914699162224
41,-6,GFSK,0.31785714285714284,0.3063063063063063
41,-6,CPFSK,0.31785714285714284,0.06294706723891273
41,-6,PAM4,0.31785714285714284,0.48785871964679917
41,-4,BPSK,0.4188095238095238,0.4241552839683681
41,-4,QAM16,0.4188095238095238,0.5801781737193763
41,-4,QPSK,0.4188095238095238,0.26582278481012656
41,-4,8PSK,0.4188095238095238,0.20736932305055697
41,-4,GFSK,0.4188095238095238,0.33802816901408456
41,-4,CPFSK,0.4188095238095238,0.04223227752639517
41,-4,PAM4,0.4188095238095238,0.8093645484949833
41,-2,BPSK,0.40214285714285714,0.5101404056162248
41,-2,QAM16,0.40214285714285714,0.4061895551257253
41,-2,QPSK,0.40214285714285714,0.09973045822102426
41,-2,8PSK,0.40214285714285714,0.22564102564102562
41,-2,GFSK,0.40214285714285714,0.3689776733254994
41,-2,CPFSK,0.40214285714285714,0.034700315457413256
41,-2,PAM4,0.40214285714285714,0.7843726521412471
41,0,BPSK,0.4483333333333333,0.5733207190160832
41,0,QAM16,0.4483333333333333,0.4039862016098122
41,0,QPSK,0.4483333333333333,0.0032206119162640906
41,0,8PSK,0.4483333333333333,0.051219512195121955
41,0,GFSK,0.4483333333333333,0.5468926553672316
41,0,CPFSK,0.4483333333333333,0.49580615097856473
41,0,PAM4,0.4483333333333333,0.7835205992509364
41,2,BPSK,0.585952380952381,0.7315741583257507
41,2,QAM16,0.585952380952381,0.5294117647058824
41,2,QPSK,0.585952380952381,0.06451612903225806
41,2,8PSK,0.585952380952381,0.258130081300813
41,2,GFSK,0.585952380952381,0.7015810276679842
41,2,CPFSK,0.585952380952381,0.702397743300423
41,2,PAM4,0.585952380952381,0.856910569105691
41,4,BPSK,0.6780952380952381,0.8250652741514359
41,4,QAM16,0.6780952380952381,0.6559604694255714
41,4,QPSK,0.6780952380952381,0.25287356321839083
41,4,8PSK,0.6780952380952381,0.47412353923205347
41,4,GFSK,0.6780952380952381,0.7186574531095754
41,4,CPFSK,0.6780952380952381,0.7651098901098902
41,4,PAM4,0.6780952380952381,0.9120135363790187
41,6,BPSK,0.7173809523809523,0.8413223140495867
41,6,QAM16,0.7173809523809523,0.729864575908767
41,6,QPSK,0.7173809523809523,0.3931818181818182
41,6,8PSK,0.7173809523809523,0.5379202501954652
41,6,GFSK,0.7173809523809523,0.7459867799811143
41,6,CPFSK,0.7173809523809523,0.7752489331436699
41,6,PAM4,0.7173809523809523,0.9200343938091143
41,8,BPSK,0.736904761904762,0.8666666666666667
41,8,QAM16,0.736904761904762,0.7695749440715884
41,8,QPSK,0.736904761904762,0.4491525423728814
41,8,8PSK,0.736904761904762,0.5556445156124901
41,8,GFSK,0.736904761904762,0.7506849315068493
41,8,CPFSK,0.736904761904762,0.7738619676945667
41,8,PAM4,0.736904761904762,0.9312977099236642
41,10,BPSK,0.746904761904762,0.8569065343258891
41,10,QAM16,0.746904761904762,0.7798369162342476
41,10,QPSK,0.746904761904762,0.5029702970297029
41,10,8PSK,0.746904761904762,0.5521774856203779
41,10,GFSK,0.746904761904762,0.7801801801801802
41,10,CPFSK,0.746904761904762,0.7946026986506746
41,10,PAM4,0.746904761904762,0.9222886421861657
41,12,BPSK,0.7347619047619047,0.8471760797342192
41,12,QAM16,0.7347619047619047,0.7699180938198062
41,12,QPSK,0.7347619047619047,0.4646061814556331
41,12,8PSK,0.7347619047619047,0.550534100246508
41,12,GFSK,0.7347619047619047,0.7593582887700535
41,12,CPFSK,0.7347619047619047,0.7781983345950039
41,12,PAM4,0.7347619047619047,0.9260504201680674
41,14,BPSK,0.741904761904762,0.8678929765886289
41,14,QAM16,0.741904761904762,0.7816265060240966
41,14,QPSK,0.741904761904762,0.5048169556840078
41,14,8PSK,0.741904761904762,0.5648224607762181
41,14,GFSK,0.741904761904762,0.7397260273972603
41,14,CPFSK,0.741904761904762,0.7703703703703704
41,14,PAM4,0.741904761904762,0.9289340101522843
41,16,BPSK,0.7409523809523809,0.8811074918566774
41,16,QAM16,0.7409523809523809,0.7899924184988628
41,16,QPSK,0.7409523809523809,0.5015105740181269
41,16,8PSK,0.7409523809523809,0.5552865213882162
41,16,GFSK,0.7409523809523809,0.7464788732394366
41,16,CPFSK,0.7409523809523809,0.7541729893778452
41,16,PAM4,0.7409523809523809,0.9185946872322194
41,18,BPSK,0.7330952380952381,0.8571428571428571
41,18,QAM16,0.7330952380952381,0.7648809523809524
41,18,QPSK,0.7330952380952381,0.48200000000000004
41,18,8PSK,0.7330952380952381,0.542622950819672
41,18,GFSK,0.7330952380952381,0.7412712623097584
41,18,CPFSK,0.7330952380952381,0.7666666666666666
41,18,PAM4,0.7330952380952381,0.9331075359864521
42,-10,BPSK,0.15285714285714286,0.15107913669064746
42,-10,QAM16,0.15285714285714286,0.09574468085106382
42,-10,QPSK,0.15285714285714286,0.25158971523361906
42,-10,8PSK,0.15285714285714286,0.03625377643504532
42,-10,GFSK,0.15285714285714286,0.03692307692307692
42,-10,CPFSK,0.15285714285714286,0.03539823008849558
42,-10,PAM4,0.15285714285714286,0.030721966205837177
42,-8,BPSK,0.18166666666666667,0.15674362089914945
42,-8,QAM16,0.18166666666666667,0.1918528252299606
42,-8,QPSK,0.18166666666666667,0.2793846153846154
42,-8,8PSK,0.18166666666666667,0.027439024390243906
42,-8,GFSK,0.18166666666666667,0.08759124087591243
42,-8,CPFSK,0.18166666666666667,0.05187319884726225
42,-8,PAM4,0.18166666666666667,0.14124293785310735
42,-6,BPSK,0.3076190476190476,0.2602230483271375
42,-6,QAM16,0.3076190476190476,0.5753694581280787
42,-6,QPSK,0.3076190476190476,0.3118121790168746
42,-6,8PSK,0.3076190476190476,0.023952095808383235
42,-6,GFSK,0.3076190476190476,0.2192513368983957
42,-6,CPFSK,0.3076190476190476,0.06330935251798561
42,-6,PAM4,0.3076190476190476,0.5417558886509636
42,-4,BPSK,0.425,0.3828072531900604
42,-4,QAM16,0.425,0.7301587301587302
42,-4,QPSK,0.425,0.3498349834983498
42,-4,8PSK,0.425,0.04142011834319526
42,-4,GFSK,0.425,0.31952662721893493
42,-4,CPFSK,0.425,0.062407132243685
42,-4,PAM4,0.425,0.7487603305785124
42,-2,BPSK,0.4442857142857143,0.5245441795231416
42,-2,QAM16,0.4442857142857143,0.5336814621409921
42,-2,QPSK,0.4442857142857143,0.29892141756548535
42,-2,8PSK,0.4442857142857143,0.11843575418994415
42,-2,GFSK,0.4442857142857143,0.44889357218124337
42,-2,CPFSK,0.4442857142857143,0.043010752688172046
42,-2,PAM4,0.4442857142857143,0.8009478672985783
42,0,BPSK,0.4838095238095238,0.6655052264808363
42,0,QAM16,0.4838095238095238,0.4527972027972028
42,0,QPSK,0.4838095238095238,0.0391566265060241
42,0,8PSK,0.4838095238095238,0.16182937554969215
42,0,GFSK,0.4838095238095238,0.6122860020140988
42,0,CPFSK,0.4838095238095238,0.4395604395604395
42,0,PAM4,0.4838095238095238,0.8301587301587302
42,2,BPSK,0.6026190476190476,0.7430683918669132
42,2,QAM16,0.6026190476190476,0.5488069414316703
42,2,QPSK,0.6026190476190476,0.031446540880503145
42,2,8PSK,0.6026190476190476,0.3530391340549542
42,2,GFSK,0.6026190476190476,0.7313167259786477
42,2,CPFSK,0.6026190476190476,0.7053364269141531
42,2,PAM4,0.6026190476190476,0.8754098360655737
42,4,BPSK,0.6985714285714286,0.8230008984725966
42,4,QAM16,0.6985714285714286,0.7058823529411765
42,4,QPSK,0.6985714285714286,0.15406562054208275
42,4,8PSK,0.6985714285714286,0.5760649087221095
42,4,GFSK,0.6985714285714286,0.7464788732394366
42,4,CPFSK,0.6985714285714286,0.7677224736048267
42,4,PAM4,0.6985714285714286,0.9247675401521556
42,6,BPSK,0.7238095238095238,0.8330464716006883
42,6,QAM16,0.7238095238095238,0.7730158730158729
42,6,QPSK,0.7238095238095238,0.23591087811271297
42,6,8PSK,0.7238095238095238,0.6127023661270236
42,6,GFSK,0.7238095238095238,0.7659208261617899
42,6,CPFSK,0.7238095238095238,0.7822014051522247
42,6,PAM4,0.7238095238095238,0.927958833619211
42,8,BPSK,0.7371428571428571,0.8683092608326254
42,8,QAM16,0.7371428571428571,0.7925746569814366
42,8,QPSK,0.7371428571428571,0.29077117572692796
42,8,8PSK,0.7371428571428571,0.6240506329113924
42,8,GFSK,0.7371428571428571,0.7667785234899329
42,8,CPFSK,0.7371428571428571,0.7729468599033816
42,8,PAM4,0.7371428571428571,0.9312977099236642
42,10,BPSK,0.7371428571428571,0.8366464995678479
42,10,QAM16,0.7371428571428571,0.7910328262610088
42,10,QPSK,0.7371428571428571,0.3037037037037037
42,10,8PSK,0.7371428571428571,0.6352201257861635
42,10,GFSK,0.7371428571428571,0.783625730994152
42,10,CPFSK,0.7371428571428571,0.7826797385620915
42,10,PAM4,0.7371428571428571,0.9241261722080137
42,12,BPSK,0.7352380952380952,0.8478632478632478
42,12,QAM16,0.7352380952380952,0.8081632653061225
42,12,QPSK,0.7352380952380952,0.2974607013301088
42,12,8PSK,0.7352380952380952,0.6201153106982704
42,12,GFSK,0.7352380952380952,0.7661357921207043
42,12,CPFSK,0.7352380952380952,0.7661290322580645
42,12,PAM4,0.7352380952380952,0.9425675675675677
42,14,BPSK,0.7376190476190476,0.8517241379310345
42,14,QAM16,0.7376190476190476,0.7973856209150326
42,14,QPSK,0.7376190476190476,0.32077764277035237
42,14,8PSK,0.7376190476190476,0.6444304594084331
42,14,GFSK,0.7376190476190476,0.7600671140939598
42,14,CPFSK,0.7376190476190476,0.7678714859437751
42,14,PAM4,0.7376190476190476,0.9271636675235647
42,16,BPSK,0.7340476190476191,0.8708860759493672
42,16,QAM16,0.7340476190476191,0.8128078817733989
42,16,QPSK,0.7340476190476191,0.26649746192893403
42,16,8PSK,0.7340476190476191,0.6305970149253731
42,16,GFSK,0.7340476190476191,0.7510407993338883
42,16,CPFSK,0.7340476190476191,0.7524271844660193
42,16,PAM4,0.7340476190476191,0.9347079037800686
42,18,BPSK,0.7340476190476191,0.8482293423271501
42,18,QAM16,0.7340476190476191,0.8053024026512012
42,18,QPSK,0.7340476190476191,0.32472324723247237
42,18,8PSK,0.7340476190476191,0.6465408805031447
42,18,GFSK,0.7340476190476191,0.7437603993344426
42,18,CPFSK,0.7340476190476191,0.7412244897959184
42,18,PAM4,0.7340476190476191,0.929481733220051
43,-10,BPSK,0.15142857142857144,0.10889292196007261
43,-10,QAM16,0.15142857142857144,0.12135922330097086
43,-10,QPSK,0.15142857142857144,0.19479800774764805
43,-10,8PSK,0.15142857142857144,0.02710843373493976
43,-10,GFSK,0.15142857142857144,0.03048780487804878
43,-10,CPFSK,0.15142857142857144,0.23334560176665442
43,-10,PAM4,0.15142857142857144,0.044444444444444446
43,-8,BPSK,0.19095238095238096,0.13228346456692916
43,-8,QAM16,0.19095238095238096,0.25146886016451236
43,-8,QPSK,0.19095238095238096,0.20965971459934138
43,-8,8PSK,0.19095238095238096,0.029673590504451036
43,-8,GFSK,0.19095238095238096,0.08595988538681949
43,-8,CPFSK,0.19095238095238096,0.2642767819924969
43,-8,PAM4,0.19095238095238096,0.18367346938775508
43,-6,BPSK,0.32095238095238093,0.2478565861262666
43,-6,QAM16,0.32095238095238093,0.6183745583038869
43,-6,QPSK,0.32095238095238093,0.22073984232868407
43,-6,8PSK,0.32095238095238093,0.0325925925925926
43,-6,GFSK,0.32095238095238093,0.23728813559322037
43,-6,CPFSK,0.32095238095238093,0.282103134479272
43,-6,PAM4,0.32095238095238093,0.6026200873362445
43,-4,BPSK,0.41285714285714287,0.3570843570843571
43,-4,QAM16,0.41285714285714287,0.6998037933289731
43,-4,QPSK,0.41285714285714287,0.2728442728442728
43,-4,8PSK,0.41285714285714287,0.03709428129829984
43,-4,GFSK,0.41285714285714287,0.3507549361207898
43,-4,CPFSK,0.41285714285714287,0.22566995768688294
43,-4,PAM4,0.41285714285714287,0.7623931623931623
43,-2,BPSK,0.42214285714285715,0.5081699346405228
43,-2,QAM16,0.42214285714285715,0.47027972027972026
43,-2,QPSK,0.42214285714285715,0.2852512155591572
43,-2,8PSK,0.42214285714285715,0.03582089552238806
43,-2,GFSK,0.42214285714285715,0.42857142857142855
43,-2,CPFSK,0.42214285714285715,0.09284818067754078
43,-2,PAM4,0.42214285714285715,0.7933491686460807
43,0,BPSK,0.4430952380952381,0.6775067750677507
43,0,QAM16,0.4430952380952381,0.37601986520042574
43,0,QPSK,0.4430952380952381,0.046783625730994156
43,0,8PSK,0.4430952380952381,0.05729166666666667
43,0,GFSK,0.4430952380952381,0.5361512791991101
43,0,CPFSK,0.4430952380952381,0.34396355353075164
43,0,PAM4,0.4430952380952381,0.8449799196787149
43,2,BPSK,0.5871428571428572,0.7778785131459655
43,2,QAM16,0.5871428571428572,0.49644718143060157
43,2,QPSK,0.5871428571428572,0.2680901542111506
43,2,8PSK,0.5871428571428572,0.1516919486581097
43,2,GFSK,0.5871428571428572,0.7085377821393524
43,2,CPFSK,0.5871428571428572,0.6849529780564264
43,2,PAM4,0.5871428571428572,0.9017632241813602
43,4,BPSK,0.6935714285714286,0.826241134751773
43,4,QAM16,0.6935714285714286,0.6864516129032259
43,4,QPSK,0.6935714285714286,0.5268214571657327
43,4,8PSK,0.6935714285714286,0.3203661327231121
43,4,GFSK,0.6935714285714286,0.7260536398467433
43,4,CPFSK,0.6935714285714286,0.7530774800868935
43,4,PAM4,0.6935714285714286,0.9318568994889268
43,6,BPSK,0.7235714285714285,0.8426395939086294
43,6,QAM16,0.7235714285714285,0.7695852534562212
43,6,QPSK,0.7235714285714285,0.5890318212593094
43,6,8PSK,0.7235714285714285,0.3188405797101449
43,6,GFSK,0.7235714285714285,0.7472118959107807
43,6,CPFSK,0.7235714285714285,0.7742878013148282
43,6,PAM4,0.7235714285714285,0.927958833619211
43,8,BPSK,0.7421428571428571,0.8828980623420387
43,8,QAM16,0.7421428571428571,0.8079051383399208
43,8,QPSK,0.7421428571428571,0.6096605744125326
43,8,8PSK,0.7421428571428571,0.3080745341614907
43,8,GFSK,0.7421428571428571,0.7639639639639639
43,8,CPFSK,0.7421428571428571,0.7837226827430295
43,8,PAM4,0.7421428571428571,0.9318568994889268
43,10,BPSK,0.7416666666666667,0.862778730703259
43,10,QAM16,0.7416666666666667,0.8191235059760956
43,10,QPSK,0.7416666666666667,0.6156763590391908
43,10,8PSK,0.7416666666666667,0.3034134007585335
43,10,GFSK,0.7416666666666667,0.7661870503597122
43,10,CPFSK,0.7416666666666667,0.7869598180439726
43,10,PAM4,0.7416666666666667,0.9293617021276596
43,12,BPSK,0.7390476190476191,0.8559322033898306
43,12,QAM16,0.7390476190476191,0.8167202572347267
43,12,QPSK,0.7390476190476191,0.5956354300385108
43,12,8PSK,0.7390476190476191,0.3078848560700876
43,12,GFSK,0.7390476190476191,0.7674208144796381
43,12,CPFSK,0.7390476190476191,0.7870579382994735
43,12,PAM4,0.7390476190476191,0.9400843881856539
43,14,BPSK,0.7342857142857143,0.8729752770673487
43,14,QAM16,0.7342857142857143,0.8253452477660439
43,14,QPSK,0.7342857142857143,0.597758405977584
43,14,8PSK,0.7342857142857143,0.270481144343303
43,14,GFSK,0.7342857142857143,0.7493112947658402
43,14,CPFSK,0.7342857142857143,0.7700220426157238
43,14,PAM4,0.7342857142857143,0.9359521776259607
43,16,BPSK,0.7388095238095238,0.8901927912824812
43,16,QAM16,0.7388095238095238,0.8308943089430895
43,16,QPSK,0.7388095238095238,0.6095238095238096
43,16,8PSK,0.7388095238095238,0.30402010050251255
43,16,GFSK,0.7388095238095238,0.739404869251578
43,16,CPFSK,0.7388095238095238,0.7593984962406014
43,16,PAM4,0.7388095238095238,0.9340188517566409
43,18,BPSK,0.73,0.8650927487352444
43,18,QAM16,0.73,0.8109854604200324
43,18,QPSK,0.73,0.605296343001261
43,18,8PSK,0.73,0.2769230769230769
43,18,GFSK,0.73,0.7326007326007327
43,18,CPFSK,0.73,0.7656716417910447
